139 m²;Stare Podgórze - NADWIŚLAŃSKA 5 - 139m2 - NOWE !!!;Kraków , Podgórze, Stare Podgórze;5 pokoi;2 200 000 zł;139 m²;15 827 zł/m²;https://www.otodom.pl/oferta/stare-podgorze-nadwislanska-5-139m2-nowe-ID44iCC.html#eace19cb28;2020-02-23 10:12:52.096561;3;3;2
49,07 m²;Dwupokojowe mieszkanie o klasycznym wykończeniu;Kraków , Podgórze Duchackie, Kurdwanów;2 pokoje;490 000 zł;49,07 m²;9 986 zł/m²;https://www.otodom.pl/oferta/dwupokojowe-mieszkanie-o-klasycznym-wykonczeniu-ID44zrW.html#eace19cb28;2020-02-23 10:12:53.326471;3;11;2013
30,75 m²;Mieszkanie 1 Pokój+Antresola 30,75 M2 Stare Miasto;Kraków , Stare Miasto;1 pokój;461 250 zł;30,75 m²;15 000 zł/m²;https://www.otodom.pl/oferta/mieszkanie-1-pokoj-antresola-30-75-m2-stare-miasto-ID44O88.html#eace19cb28;2020-02-23 10:12:55.533355;;;
34,30 m²;Grzegórzki/Dąbie 2 pokoje piwnica;Kraków , Grzegórzki, Dąbie;2 pokoje;355 000 zł;34,30 m²;10 350 zł/m²;https://www.otodom.pl/oferta/grzegorzki-dabie-2-pokoje-piwnica-ID44O87.html#eace19cb28;2020-02-23 10:12:56.368560;0;4;1975
55,70 m²;Osiedle Europejskie 55,7M2 3 Pokoje;Kraków , Dębniki, Ruczaj;3 pokoje;525 000 zł;55,70 m²;9 425 zł/m²;https://www.otodom.pl/oferta/osiedle-europejskie-55-7m2-3-pokoje-ID44O7Z.html#eace19cb28;2020-02-23 10:12:57.882343;4;4;2004
40 m²;Piękne!!! Stara Huta!!! 2 pokoje;Kraków , Nowa Huta;2 pokoje;360 000 zł;40 m²;9 000 zł/m²;https://www.otodom.pl/oferta/piekne-stara-huta-2-pokoje-ID44O7V.html#eace19cb28;2020-02-23 10:12:58.747221;2;3;1950
38 m²;Felińskiego, 2 pokoje, 38m2;Kraków , Prądnik Biały;2 pokoje;365 000 zł;38 m²;9 605 zł/m²;https://www.otodom.pl/oferta/felinskiego-2-pokoje-38m2-ID44O7S.html#eace19cb28;2020-02-23 10:12:59.661052;1;5;2013
55,50 m²;Prądnik Biały 55,5M2 3 Pokoje;Kraków , Prądnik Biały;3 pokoje;600 000 zł;55,50 m²;10 811 zł/m²;https://www.otodom.pl/oferta/pradnik-bialy-55-5m2-3-pokoje-ID44O7R.html#eace19cb28;2020-02-23 10:13:00.722819;7;8;2014
35 m²;Żwirki i Wigury, 2 pokoje, 35m2;Kraków , Grzegórzki, Olsza;2 pokoje;387 000 zł;35 m²;11 057 zł/m²;https://www.otodom.pl/oferta/zwirki-i-wigury-2-pokoje-35m2-ID44O7Q.html#eace19cb28;2020-02-23 10:13:02.049764;0;1;1920
50 m²;Mieszkanie, 50 m², Kraków;Kraków , Prądnik Czerwony, Ugorek;2 pokoje;450 000 zł;50 m²;9 000 zł/m²;https://www.otodom.pl/oferta/mieszkanie-50-m-krakow-ID44O7A.html#eace19cb28;2020-02-23 10:13:03.010667;2;4;1960
34,50 m²;Sprzedamy mieszkanie 2 pokojowe-Olsza;Kraków , Grzegórzki, Olsza;2 pokoje;387 000 zł;34,50 m²;11 217 zł/m²;https://www.otodom.pl/oferta/sprzedamy-mieszkanie-2-pokojowe-olsza-ID44O7b.html#eace19cb28;2020-02-23 10:13:04.269799;;;
55,20 m²;Mieszkanie do odświeżenia, Ogrodniki, Podgórze;Kraków , Podgórze;1 pokój;399 000 zł;55,20 m²;7 228 zł/m²;https://www.otodom.pl/oferta/mieszkanie-do-odswiezenia-ogrodniki-podgorze-ID44O78.html#eace19cb28;2020-02-23 10:13:05.528224;2;2;1930
50 m²;2-pokoje, po remoncie, Wysłouchów;Kraków , Podgórze Duchackie, Kurdwanów;2 pokoje;375 000 zł;50 m²;7 500 zł/m²;https://www.otodom.pl/oferta/2-pokoje-po-remoncie-wyslouchow-ID44O77.html#eace19cb28;2020-02-23 10:13:06.947655;4;4;2002
125,46 m²;Dwupoziomowy apartament! Luksusowy 0% Prowizji!;Kraków , Bronowice;4 pokoje;876 965 zł;125,46 m²;6 990 zł/m²;https://www.otodom.pl/oferta/dwupoziomowy-apartament-luksusowy-0-prowizji-ID44O6Q.html#eace19cb28;2020-02-23 10:13:07.841027;;;
125,46 m²;2 poziomowy apartament! Lux! 0% Prowizji!;Kraków , Bronowice;4 pokoje;876 965 zł;125,46 m²;6 990 zł/m²;https://www.otodom.pl/oferta/2-poziomowy-apartament-lux-0-prowizji-ID44O6P.html#eace19cb28;2020-02-23 10:13:08.762295;;;
34 m²;Kraków Krowodrza ul. Mazowiecka - 34m, 2pok+Balkon;Kraków , Krowodrza;2 pokoje;390 000 zł;34 m²;11 471 zł/m²;https://www.otodom.pl/oferta/krakow-krowodrza-ul-mazowiecka-34m-2pok-balkon-ID44O6k.html#eace19cb28;2020-02-23 10:13:10.820825;;;
74 m²;3-pokoje po remoncie, ul. Sucha, Łagiewniki;Kraków , Łagiewniki-Borek Fałęcki;3 pokoje;550 000 zł;74 m²;7 432 zł/m²;https://www.otodom.pl/oferta/3-pokoje-po-remoncie-ul-sucha-lagiewniki-ID44O5G.html#eace19cb28;2020-02-23 10:13:11.736550;4;4;1998
60 m²;Bezpośrednio sprzedam Kazimierz. 3 pokoje 60m2;Kraków , Stare Miasto, Kazimierz;3 pokoje;699 000 zł;60 m²;11 650 zł/m²;https://www.otodom.pl/oferta/bezposrednio-sprzedam-kazimierz-3-pokoje-60m2-ID43yTF.html#eace19cb28;2020-02-23 10:13:12.779019;3;3;1932
33,25 m²;Mieszkanie, 33,25 m², Kraków;Kraków , Nowa Huta;2 pokoje;250 000 zł;33,25 m²;7 519 zł/m²;https://www.otodom.pl/oferta/mieszkanie-33-25-m-krakow-ID44O4z.html#eace19cb28;2020-02-23 10:13:14.309731;3;4;1980
56 m²;Pięciopokojowe mieszkanie na Łokietka;Kraków , Prądnik Biały;5 pokoi;519 000 zł;56 m²;9 268 zł/m²;https://www.otodom.pl/oferta/pieciopokojowe-mieszkanie-na-lokietka-ID44O2W.html#eace19cb28;2020-02-23 10:13:15.745444;;;
51,18 m²;Mieszkanie, 51,18 m², Kraków;Kraków , Prądnik Biały;2 pokoje;553 000 zł;51,18 m²;10 805 zł/m²;https://www.otodom.pl/oferta/mieszkanie-51-18-m-krakow-ID44O2F.html#eace19cb28;2020-02-23 10:13:17.328960;0;5;2018
99,08 m²;4 pokoje z widokiem na Wawel, Stare Dębniki;Kraków , Dębniki;4 pokoje;870 000 zł;99,08 m²;8 781 zł/m²;https://www.otodom.pl/oferta/4-pokoje-z-widokiem-na-wawel-stare-debniki-ID44O2q.html#eace19cb28;2020-02-23 10:13:18.455907;4;5;1978
55 m²;Mieszkanie, 55 m², Kraków;Kraków , Dębniki, Ruczaj;3 pokoje;525 000 zł;55 m²;9 545 zł/m²;https://www.otodom.pl/oferta/mieszkanie-55-m-krakow-ID44O2k.html#eace19cb28;2020-02-23 10:13:19.636986;4;5;2004
26 m²;Mieszkanie, 26 m², Kraków;Kraków , Grzegórzki, Dąbie;1 pokój;297 000 zł;26 m²;11 423 zł/m²;https://www.otodom.pl/oferta/mieszkanie-26-m-krakow-ID44O2h.html#eace19cb28;2020-02-23 10:13:20.834438;4;4;1970
32,24 m²;Mieszkanie, 32,24 m², Kraków;Kraków , Nowa Huta, Czyżyny;1 pokój;283 000 zł;32,24 m²;8 778 zł/m²;https://www.otodom.pl/oferta/mieszkanie-32-24-m-krakow-ID44O2g.html#eace19cb28;2020-02-23 10:13:21.759200;3;3;1960
100,60 m²;5 Pokoi 113m2 + balkon | Stare Miasto | Sebastiana;Kraków , Stare Miasto;5 pokoi;1 149 000 zł;100,60 m²;11 421 zł/m²;https://www.otodom.pl/oferta/5-pokoi-113m2-balkon-stare-miasto-sebastiana-ID43yk6.html#a613ca9287;2020-02-23 10:13:23.989730;3;3;2020
32 m²;Ładne mieszkanie z klimatyzacją blisko Błoń;Kraków , Zwierzyniec, Wola Justowska;2 pokoje;400 000 zł;32 m²;12 500 zł/m²;https://www.otodom.pl/oferta/ladne-mieszkanie-z-klimatyzacja-blisko-blon-ID44eP4.html#a613ca9287;2020-02-23 10:13:25.446517;;;
70,95 m²;Komfortowe trzy pokoje od zaraz!;Kraków , Dębniki, Kliny-Zacisze;3 pokoje;532 125 zł;70,95 m²;7 500 zł/m²;https://www.otodom.pl/oferta/komfortowe-trzy-pokoje-od-zaraz-ID44dDb.html#a613ca9287;2020-02-23 10:13:27.021855;0;3;2000
29 m²;Mieszkanie, 29 m², Kraków;Kraków , Bronowice;1 pokój;375 000 zł;29 m²;12 931 zł/m²;https://www.otodom.pl/oferta/mieszkanie-29-m-krakow-ID44O2d.html#a613ca9287;2020-02-23 10:13:28.639153;1;2;2011
42,58 m²;Mieszkanie, 42,58 m², Kraków;Kraków , Prądnik Czerwony, Ugorek;2 pokoje;520 000 zł;42,58 m²;12 212 zł/m²;https://www.otodom.pl/oferta/mieszkanie-42-58-m-krakow-ID44O2e.html#a613ca9287;2020-02-23 10:13:29.558788;1;4;2020
46 m²;Mieszkanie Ruczaj | Kampus Uj | 46m2 | 2 pok.;Kraków , Dębniki, Ruczaj;2 pokoje;430 000 zł;46 m²;9 348 zł/m²;https://www.otodom.pl/oferta/mieszkanie-ruczaj-kampus-uj-46m2-2-pok-ID44O1O.html#a613ca9287;2020-02-23 10:13:30.930890;;;
119 m²;Wysłouchów -oferta inwestycyjna- 4 kawalerki plus;Kraków , Podgórze Duchackie, Kurdwanów;8 pokoi;1 020 000 zł;119 m²;8 571 zł/m²;https://www.otodom.pl/oferta/wyslouchow-oferta-inwestycyjna-4-kawalerki-plus-ID44O1J.html#a613ca9287;2020-02-23 10:13:32.113413;;;
21 m²;Mieszkanie, 21 m², Kraków;Kraków , Śródmieście;1 pokój;270 000 zł;21 m²;12 857 zł/m²;https://www.otodom.pl/oferta/mieszkanie-21-m-krakow-ID44O1F.html#a613ca9287;2020-02-23 10:13:32.949394;1;2;1900
71,76 m²;*Kliny Borkowskie*, 3 osobne pokoje, dwa balkony.;Kraków , Dębniki, Kliny-Zacisze;3 pokoje;530 952 zł;71,76 m²;7 399 zł/m²;https://www.otodom.pl/oferta/kliny-borkowskie-3-osobne-pokoje-dwa-balkony-ID42OdK.html#a613ca9287;2020-02-23 10:13:33.843696;1;3;2008
71,10 m²;Mieszkanie z siłownią i garażem, Wola Justowska.;Kraków , Zwierzyniec, Wola Justowska;3 pokoje;750 000 zł;71,10 m²;10 549 zł/m²;https://www.otodom.pl/oferta/mieszkanie-z-silownia-i-garazem-wola-justowska-ID44DVT.html#a613ca9287;2020-02-23 10:13:35.400513;1;2;2005
51,70 m²;Niezależne 3-pok *Krowodrza Górka* Inwestycja!;Kraków , Krowodrza;3 pokoje;424 000 zł;51,70 m²;8 201 zł/m²;https://www.otodom.pl/oferta/niezalezne-3-pok-krowodrza-gorka-inwestycja-ID444jC.html#a613ca9287;2020-02-23 10:13:36.308701;0;4;1962
85,97 m²;3 sypialnie +salon, 86m2. Armii Krajowej,Bronowice;Kraków , Krowodrza;4 pokoje;799 000 zł;85,97 m²;9 294 zł/m²;https://www.otodom.pl/oferta/3-sypialnie-salon-86m2-armii-krajowej-bronowice-ID44to1.html#a613ca9287;2020-02-23 10:13:37.446734;0;2;1996
44,99 m²;Dwa pokoje po remoncie, 45 m2, Wola Justowska.;Kraków , Zwierzyniec, Wola Justowska;2 pokoje;539 835 zł;44,99 m²;11 999 zł/m²;https://www.otodom.pl/oferta/dwa-pokoje-po-remoncie-45-m2-wola-justowska-ID44lTX.html#a613ca9287;2020-02-23 10:13:38.533205;1;2;2000
54,46 m²;2-pok 55m2 os.Śliczna/Wieczysta/Grzegorzki!Okazja;Kraków , Grzegórzki;2 pokoje;499 000 zł;54,46 m²;9 163 zł/m²;https://www.otodom.pl/oferta/2-pok-55m2-os-sliczna-wieczysta-grzegorzki-okazja-ID44tOD.html#a613ca9287;2020-02-23 10:13:40.310543;0;6;2011
90,97 m²;*Świetny układDla rodziny lub inwestycja!Roi 6,2%;Kraków , Krowodrza;4 pokoje;679 000 zł;90,97 m²;7 464 zł/m²;https://www.otodom.pl/oferta/swietny-ukladdla-rodziny-lub-inwestycja-roi-6-2-ID44EDb.html#a613ca9287;2020-02-23 10:13:41.276867;4;4;1997
67 m²;67m2/Nowa Huta/3 pokoje;Kraków , Nowa Huta;3 pokoje;470 000 zł;67 m²;7 015 zł/m²;https://www.otodom.pl/oferta/67m2-nowa-huta-3-pokoje-ID44zhH.html#a613ca9287;2020-02-23 10:13:42.410661;5;5;1950
64 m²;Armii Krajowej/apartament/3-pokoje/3 balkony/widok;Kraków , Krowodrza;3 pokoje;767 000 zł;64 m²;11 984 zł/m²;https://www.otodom.pl/oferta/armii-krajowej-apartament-3-pokoje-3-balkony-widok-ID44IYu.html#a613ca9287;2020-02-23 10:13:43.632892;4;11;2000
66 m²;Mieszkanie, Grzegórzki 66m2.;Kraków , Grzegórzki;2 pokoje;699 000 zł;66 m²;10 591 zł/m²;https://www.otodom.pl/oferta/mieszkanie-grzegorzki-66m2-ID44LgR.html#a613ca9287;2020-02-23 10:13:45.009358;2;2;1920
50,50 m²;Królewska /Staffa dwupokojowe mieszkanie sprzedamy;Kraków , Krowodrza, Łobzów;2 pokoje;465 000 zł;50,50 m²;9 208 zł/m²;https://www.otodom.pl/oferta/krolewska-staffa-dwupokojowe-mieszkanie-sprzedamy-ID43ZPG.html#a613ca9287;2020-02-23 10:13:45.843660;;;
60 m²;Apartament ***** Wiślane Tarasy 2.0 - Grzegórzecka;Kraków , Grzegórzki;3 pokoje;1 190 000 zł;60 m²;19 833 zł/m²;https://www.otodom.pl/oferta/apartament-wislane-tarasy-2-0-grzegorzecka-ID44gQV.html#a613ca9287;2020-02-23 10:13:46.945502;2;8;2019
60,70 m²;3-pokojowy apartament na ostatnim piętrze | Royal;Kraków , Grzegórzki;3 pokoje;1 244 350 zł;60,70 m²;20 500 zł/m²;https://www.otodom.pl/oferta/3-pokojowy-apartament-na-ostatnim-pietrze-royal-ID44A3r.html#a613ca9287;2020-02-23 10:13:47.716228;7;7;2018
52,30 m²;5 minut na Wawel | Widok na Wisłę | 2 Pok;Kraków , Dębniki;2 pokoje;1 041 367 zł;52,30 m²;19 911 zł/m²;https://www.otodom.pl/oferta/5-minut-na-wawel-widok-na-wisle-2-pok-ID44A1o.html#a613ca9287;2020-02-23 10:13:48.632884;2;3;2019
56 m²;z widokową loggią / po remoncie generalnym;Kraków , Prądnik Czerwony;2 pokoje;470 000 zł;56 m²;8 393 zł/m²;https://www.otodom.pl/oferta/z-widokowa-loggia-po-remoncie-generalnym-ID44KgX.html#a613ca9287;2020-02-23 10:13:49.812734;10;10;1992
45 m²;2 pokojowe mieszkanie przy Agh, 45 mkw za 299 000!;Kraków , Krowodrza;2 pokoje;299 000 zł;45 m²;6 644 zł/m²;https://www.otodom.pl/oferta/2-pokojowe-mieszkanie-przy-agh-45-mkw-za-299-000-ID44NZf.html#a613ca9287;2020-02-23 10:13:50.747749;0;4;1938
58 m²;3 pok mieszkanie w Dębnikach 58 mkw za 360 000 zł!;Kraków , Dębniki;3 pokoje;360 000 zł;58 m²;6 207 zł/m²;https://www.otodom.pl/oferta/3-pok-mieszkanie-w-debnikach-58-mkw-za-360-000-zl-ID44NZd.html#a613ca9287;2020-02-23 10:13:51.781142;2;2;2006
85 m²;4 pok mieszkanie w Dębnikach 85 mkw za 590 000 zł!;Kraków , Podgórze;4 pokoje;590 000 zł;85 m²;6 941 zł/m²;https://www.otodom.pl/oferta/4-pok-mieszkanie-w-debnikach-85-mkw-za-590-000-zl-ID44NZc.html#a613ca9287;2020-02-23 10:13:52.839893;1;4;1970
56 m²;Bardzo funkcjonalne 3 pok. mieszkanie w Podgórzu!;Kraków , Podgórze;3 pokoje;445 000 zł;56 m²;7 946 zł/m²;https://www.otodom.pl/oferta/bardzo-funkcjonalne-3-pok-mieszkanie-w-podgorzu-ID44NZ9.html#a613ca9287;2020-02-23 10:13:53.941866;0;10;1978
82 m²;Super mieszkanie 5 minut od Dworca!;Kraków , Stare Miasto;4 pokoje;795 000 zł;82 m²;9 695 zł/m²;https://www.otodom.pl/oferta/super-mieszkanie-5-minut-od-dworca-ID44EnW.html#1797ff2c09;2020-02-23 10:13:56.054565;1;4;1930
59 m²;Angel City ul. Pawia / ul. Szlak 2 pokoje;Kraków , Stare Miasto;2 pokoje;700 000 zł;59 m²;11 864 zł/m²;https://www.otodom.pl/oferta/angel-city-ul-pawia-ul-szlak-2-pokoje-ID44Dgp.html#1797ff2c09;2020-02-23 10:13:57.012826;1;5;2009
70,95 m²;Komfortowe trzy pokoje od zaraz!;Kraków , Dębniki, Kliny-Zacisze;3 pokoje;532 125 zł;70,95 m²;7 500 zł/m²;https://www.otodom.pl/oferta/komfortowe-trzy-pokoje-od-zaraz-ID44dDb.html#1797ff2c09;2020-02-23 10:13:58.100976;0;3;2000
56 m²;Ładne mieszkanie 56 mkw przy Parku Wyspiańskiego!;Kraków , Krowodrza;5 pokoi;519 000 zł;56 m²;9 268 zł/m²;https://www.otodom.pl/oferta/ladne-mieszkanie-56-mkw-przy-parku-wyspianskiego-ID44NZ8.html#1797ff2c09;2020-02-23 10:13:59.326108;9;10;1980
23,43 m²;Kazimierz | Sprzedaż mieszkań na krótki wynajem;Kraków , Stare Miasto, Kazimierz;1 pokój;563 070,37 zł;23,43 m²;24 032 zł/m²;https://www.otodom.pl/oferta/kazimierz-sprzedaz-mieszkan-na-krotki-wynajem-ID44z5G.html#1797ff2c09;2020-02-23 10:14:00.496249;3;4;2019
45 m²;Przytulne 2 pok. mieszkanie 45 mkw w Śródmieściu!;Kraków , Śródmieście;2 pokoje;440 000 zł;45 m²;9 778 zł/m²;https://www.otodom.pl/oferta/przytulne-2-pok-mieszkanie-45-mkw-w-srodmiesciu-ID44NZ6.html#1797ff2c09;2020-02-23 10:14:01.512490;5;8;2009
51 m²;Ustawne 2 pokojowe mieszkanie 51 m2 w Śródmieściu!;Kraków , Śródmieście;2 pokoje;569 000 zł;51 m²;11 157 zł/m²;https://www.otodom.pl/oferta/ustawne-2-pokojowe-mieszkanie-51-m2-w-srodmiesciu-ID44NZ5.html#1797ff2c09;2020-02-23 10:14:02.692896;5;7;2009
56 m²;Doskonała inwestycja 2 parki obok tramwaj autobus.;Kraków , Krowodrza, Krowodrza Górka;5 pokoi;519 000 zł;56 m²;9 268 zł/m²;https://www.otodom.pl/oferta/doskonala-inwestycja-2-parki-obok-tramwaj-autobus-ID44NYU.html#1797ff2c09;2020-02-23 10:14:03.836305;9;10;1985
33,16 m²;Atrakcyjna kawalerka z tarasem, ul. Sosnowiecka;Kraków , Prądnik Biały, Bronowice Wielkie;1 pokój;362 000 zł;33,16 m²;10 917 zł/m²;https://www.otodom.pl/oferta/atrakcyjna-kawalerka-z-tarasem-ul-sosnowiecka-ID44KuW.html#1797ff2c09;2020-02-23 10:14:04.821326;2;3;2016
35 m²;Przytulne dwa pokoje z ogródkiem, Rakowicka 35m2;Kraków , Stare Miasto;2 pokoje;512 000 zł;35 m²;14 629 zł/m²;https://www.otodom.pl/oferta/przytulne-dwa-pokoje-z-ogrodkiem-rakowicka-35m2-ID44d0h.html#1797ff2c09;2020-02-23 10:14:05.668006;0;4;2018
34 m²;Kawalerka z garażem w Krakowie;Kraków , małopolskie;1 pokój;299 900 zł;34 m²;8 821 zł/m²;https://www.otodom.pl/oferta/kawalerka-z-garazem-w-krakowie-ID44Fsq.html#1797ff2c09;2020-02-23 10:14:06.520765;1;4;2019
45 m²;Bieńczyce - 3 pokoje do wejścia, balkon;Kraków , Bieńczyce;3 pokoje;385 000 zł;45 m²;8 556 zł/m²;https://www.otodom.pl/oferta/bienczyce-3-pokoje-do-wejscia-balkon-ID44NYd.html#1797ff2c09;2020-02-23 10:14:07.516410;9;10;1980
125,46 m²;2 Poziomy!! Luksus i Prestiż 0% Prowizji!;Kraków , Bronowice;4 pokoje;876 965 zł;125,46 m²;6 990 zł/m²;https://www.otodom.pl/oferta/2-poziomy-luksus-i-prestiz-0-prowizji-ID44NXB.html#1797ff2c09;2020-02-23 10:14:08.615811;;;
125,46 m²;Dwupoziomowy apartament! Luksusowy 0% Prowizji!;Kraków , Bronowice;4 pokoje;876 965 zł;125,46 m²;6 990 zł/m²;https://www.otodom.pl/oferta/dwupoziomowy-apartament-luksusowy-0-prowizji-ID44NXA.html#1797ff2c09;2020-02-23 10:14:09.350975;;;
163 m²;4 pok 163m2 Kobierzyńska/ Ruczaj 798.000,-;Kraków , Dębniki, Ruczaj;4 pokoje;790 000 zł;163 m²;4 847 zł/m²;https://www.otodom.pl/oferta/4-pok-163m2-kobierzynska-ruczaj-798-000-ID3Rjnq.html#1797ff2c09;2020-02-23 10:14:10.482605;4;5;1998
37 m²;2 pok os. Kalinowe po generalnym remoncie;Kraków , Bieńczyce;2 pokoje;325 000 zł;37 m²;8 784 zł/m²;https://www.otodom.pl/oferta/2-pok-os-kalinowe-po-generalnym-remoncie-ID44iqF.html#1797ff2c09;2020-02-23 10:14:12.046335;0;10;1970
48,61 m²;Miechowity/Olsza -do adaptacji;Kraków , Grzegórzki, Olsza;2 pokoje;420 000 zł;48,61 m²;8 640 zł/m²;https://www.otodom.pl/oferta/miechowity-olsza-do-adaptacji-ID44yY5.html#1797ff2c09;2020-02-23 10:14:13.283574;1;4;1960
54,90 m²;60 m2 Prądnik Biały po generalnym remoncie;Kraków , Prądnik Biały;2 pokoje;499 000 zł;54,90 m²;9 089 zł/m²;https://www.otodom.pl/oferta/60-m2-pradnik-bialy-po-generalnym-remoncie-ID44DFX.html#1797ff2c09;2020-02-23 10:14:14.697064;10;11;1992
40,20 m²;Mieszkanie w kameralnym 2 piętrowym bloku.;Kraków , Mistrzejowice;2 pokoje;358 000 zł;40,20 m²;8 905 zł/m²;https://www.otodom.pl/oferta/mieszkanie-w-kameralnym-2-pietrowym-bloku-ID44NWH.html#1797ff2c09;2020-02-23 10:14:15.992606;2;2;2000
60 m²;Apartament 60 m2 - Mieszkanie - Centrum - Garaż;Kraków , Podgórze, Mateczny;3 pokoje;760 000 zł;60 m²;12 667 zł/m²;https://www.otodom.pl/oferta/apartament-60-m2-mieszkanie-centrum-garaz-ID3wbvI.html#1797ff2c09;2020-02-23 10:14:17.366119;4;4;2017
55 m²;2 pokoje - Niezapominajek - 55 m2;Kraków , Zwierzyniec, Wola Justowska;2 pokoje;580 000 zł;55 m²;10 545 zł/m²;https://www.otodom.pl/oferta/2-pokoje-niezapominajek-55-m2-ID3JjXC.html#1797ff2c09;2020-02-23 10:14:18.410331;;;
32 m²;Kawalerka inwestycyjna - Retoryka - 32m2;Kraków , Stare Miasto;1 pokój;464 000 zł;32 m²;14 500 zł/m²;https://www.otodom.pl/oferta/kawalerka-inwestycyjna-retoryka-32m2-ID42G8S.html#1797ff2c09;2020-02-23 10:14:19.287490;1;2;1896
59,93 m²;3 pokojowe mieszkanie Ruczaj Dębniki z tarasem;Kraków , Dębniki, Ruczaj;3 pokoje;459 000 zł;59,93 m²;7 659 zł/m²;https://www.otodom.pl/oferta/3-pokojowe-mieszkanie-ruczaj-debniki-z-tarasem-ID435wT.html#1797ff2c09;2020-02-23 10:14:20.223090;0;4;2005
62,50 m²;Nowoczesny 3 Pokojowy Apartament Bronowice;Kraków , Prądnik Biały, Bronowice Wielkie;3 pokoje;799 000 zł;62,50 m²;12 784 zł/m²;https://www.otodom.pl/oferta/nowoczesny-3-pokojowy-apartament-bronowice-ID44p9Z.html#1797ff2c09;2020-02-23 10:14:21.152690;2;3;2019
26 m²;Kawalerka, 4/4 , 26m Strusia Bieńczyce Kraków;Kraków , Bieńczyce;1 pokój;266 000 zł;26 m²;10 231 zł/m²;https://www.otodom.pl/oferta/kawalerka-4-4-26m-strusia-bienczyce-krakow-ID44AwD.html#1797ff2c09;2020-02-23 10:14:22.058992;4;4;1970
63,39 m²;Nowy 3 pokojowy apartament do wejścia Ruczaj;Kraków , Dębniki, Ruczaj;3 pokoje;675 000 zł;63,39 m²;10 648 zł/m²;https://www.otodom.pl/oferta/nowy-3-pokojowy-apartament-do-wejscia-ruczaj-ID44yHt.html#1797ff2c09;2020-02-23 10:14:23.452662;3;3;2019
54,92 m²;3 pokoJe+ Oddzielna Kuchnia Azory;Kraków , Prądnik Biały;3 pokoje;420 000 zł;54,92 m²;7 647 zł/m²;https://www.otodom.pl/oferta/3-pokoje-oddzielna-kuchnia-azory-ID44KVH.html#1797ff2c09;2020-02-23 10:14:24.994115;4;4;1972
40,34 m²;Apartamenty Działkowa B13-do odbioru VI 2020;Kraków , Bieżanów-Prokocim;2 pokoje;314 652 zł;40,34 m²;7 800 zł/m²;https://www.otodom.pl/oferta/apartamenty-dzialkowa-b13-do-odbioru-vi-2020-ID44pGL.html#83328eeb52;2020-02-23 10:14:27.533639;;;
16,81 m²;Kawalerka 17m2 ul.Bonerowska/Poczta Główna, Kraków;Kraków , Stare Miasto;1 pokój;277 365 zł;16,81 m²;16 500 zł/m²;https://www.otodom.pl/oferta/kawalerka-17m2-ul-bonerowska-poczta-glowna-krakow-ID44GcT.html#83328eeb52;2020-02-23 10:14:28.975584;0;5;1920
43,60 m²;2-Pokoje 43,6m2 ul.Kwartowa;Kraków , Prądnik Czerwony;2 pokoje;307 000 zł;43,60 m²;7 041 zł/m²;https://www.otodom.pl/oferta/2-pokoje-43-6m2-ul-kwartowa-ID445zR.html#83328eeb52;2020-02-23 10:14:29.847644;0;3;2000
93,09 m²;Apartament 4 pokoje garaż Norymberska Zakrzówek;Kraków , Podgórze;4 pokoje;780 000 zł;93,09 m²;8 379 zł/m²;https://www.otodom.pl/oferta/apartament-4-pokoje-garaz-norymberska-zakrzowek-ID44NUX.html#83328eeb52;2020-02-23 10:14:31.218939;3;4;2009
50 m²;Sprzedam mieszkanie TBS, 2 - pokojowe, 50 m2;Kraków , Swoszowice;2 pokoje;125 000 zł;50 m²;2 500 zł/m²;https://www.otodom.pl/oferta/sprzedam-mieszkanie-tbs-2-pokojowe-50-m2-ID42fce.html#83328eeb52;2020-02-23 10:14:32.119178;;;
68,93 m²;Mieszkanie 2 poziomowe Kurdwanów;Kraków , Podgórze Duchackie, Kurdwanów;3 pokoje;549 000 zł;68,93 m²;7 965 zł/m²;https://www.otodom.pl/oferta/mieszkanie-2-poziomowe-kurdwanow-ID44NUC.html#83328eeb52;2020-02-23 10:14:33.342444;4;4;2005
52,20 m²;Krowodrza/Prądnik/Narutowicza 52M2,2 Pokoje.;Kraków , Prądnik Biały;2 pokoje;410 000 zł;52,20 m²;7 854 zł/m²;https://www.otodom.pl/oferta/krowodrza-pradnik-narutowicza-52m2-2-pokoje-ID44JKg.html#83328eeb52;2020-02-23 10:14:34.818632;2;4;1984
62,70 m²;63m² - 4 pokoje, ogródek - Stojałowskiego Cechowa;Kraków , Podgórze Duchackie, Kurdwanów;4 pokoje;437 000 zł;62,70 m²;6 970 zł/m²;https://www.otodom.pl/oferta/63m-4-pokoje-ogrodek-stojalowskiego-cechowa-ID43v9V.html#83328eeb52;2020-02-23 10:14:35.959037;1;1;2020
51 m²;2-pokojowe mieszkanie na Starym Podgórzu;Kraków , Podgórze, Stare Podgórze;2 pokoje;595 000 zł;51 m²;11 667 zł/m²;https://www.otodom.pl/oferta/2-pokojowe-mieszkanie-na-starym-podgorzu-ID44zQp.html#83328eeb52;2020-02-23 10:14:37.516738;2;4;1950
